order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,total_price
1697026,01-10-19,15513,Jakarta Pusat,DKI Jakarta,P2568,BRAND_P,48,904000,43392000
1697185,01-10-19,17716,Tangerang,Banten,P2492,BRAND_P,40,904000,36160000
1697245,01-10-19,14156,Palangkaraya,Kalimantan Tengah,P3266,BRAND_S,16,1465000,23440000
1697299,01-10-19,17841,Jakarta Utara,DKI Jakarta,P1663,BRAND_G,6,904000,5424000
1697026,01-10-19,15513,Jakarta Pusat,DKI Jakarta,P4070,BRAND_W,8,4475000,35800000
1697179,01-10-19,14360,Yogyakarta,Yogyakarta,P2715,BRAND_P,6,1045000,6270000
1697056,01-10-19,15671,Surabaya,Jawa Timur,P2523,BRAND_P,24,310000,7440000
1697176,01-10-19,13949,Jakarta Selatan,DKI Jakarta,P3761,BRAND_T,24,159000,3816000
1697176,01-10-19,13949,Jakarta Selatan,DKI Jakarta,P1457,BRAND_F,12,310000,3720000
1697191,01-10-19,14715,Jakarta Selatan,DKI Jakarta,P2149,BRAND_M,4,1045000,4180000
1697047,01-10-19,14796,Yogyakarta,Yogyakarta,P1813,BRAND_I,24,747000,17928000
1697245,01-10-19,14156,Palangkaraya,Kalimantan Tengah,P1435,BRAND_F,12,747000,8964000
1697026,01-10-19,15513,Jakarta Pusat,DKI Jakarta,P2447,BRAND_P,12,1024000,12288000
1697299,01-10-19,17841,Jakarta Utara,DKI Jakarta,P0735,BRAND_C,2,310000,620000
1697302,01-10-19,0,unknown,unknown,P0471,BRAND_B,6,873000,5238000
1697245,01-10-19,14156,Palangkaraya,Kalimantan Tengah,P1306,BRAND_F,8,1325000,10600000
1697275,01-10-19,16928,Depok,Jawa Barat,P0870,BRAND_C,12,450000,5400000
1697173,01-10-19,16168,Jakarta Pusat,DKI Jakarta,P2968,BRAND_R,2,4475000,8950000
1697017,01-10-19,17700,Surakarta,Jawa Tengah,P0122,BRAND_A,12,695000,8340000
1697176,01-10-19,13949,Jakarta Selatan,DKI Jakarta,P3770,BRAND_T,24,159000,3816000
1697011,01-10-19,14944,Bandung,Jawa Barat,P2302,BRAND_N,24,1045000,25080000
1697299,01-10-19,17841,Jakarta Utara,DKI Jakarta,P2078,BRAND_L,2,590000,1180000
1697194,01-10-19,17716,Tangerang,Banten,P4199,BRAND_Z,4,1325000,5300000
1697302,01-10-19,0,unknown,unknown,P2926,BRAND_R,1,583000,583000
1697023,01-10-19,15271,Jakarta Selatan,DKI Jakarta,P2047,BRAND_L,4,1325000,5300000
1697191,01-10-19,14715,Jakarta Selatan,DKI Jakarta,P2568,BRAND_P,4,1045000,4180000
1697017,01-10-19,17700,Surakarta,Jawa Tengah,P3546,BRAND_S,12,590000,7080000
1697278,01-10-19,12720,Denpasar,Bali,P2413,BRAND_P,24,149000,3576000
1697278,01-10-19,12720,Denpasar,Bali,P4109,BRAND_W,25,159000,3975000
1697245,01-10-19,14156,Palangkaraya,Kalimantan Tengah,P0582,BRAND_B,9,2095000,18855000
1697047,01-10-19,14796,Yogyakarta,Yogyakarta,P2104,BRAND_L,1,695000,695000
1697176,01-10-19,13949,Jakarta Selatan,DKI Jakarta,P2587,BRAND_P,6,1045000,6270000
1697344,01-10-19,13098,Jakarta Pusat,DKI Jakarta,P0575,BRAND_B,25,159000,3975000
1697047,01-10-19,14796,Yogyakarta,Yogyakarta,P3699,BRAND_T,6,450000,2700000
1697299,01-10-19,17841,Jakarta Utara,DKI Jakarta,P0789,BRAND_C,3,450000,1350000
1697026,01-10-19,15513,Jakarta Pusat,DKI Jakarta,P2301,BRAND_N,18,1500000,27000000
1697338,01-10-19,15804,Surabaya,Jawa Timur,P2420,BRAND_P,24,149000,3576000
1697047,01-10-19,14796,Yogyakarta,Yogyakarta,P3504,BRAND_S,8,159000,1272000
1697350,01-10-19,13122,Depok,Jawa Barat,P2079,BRAND_L,48,149000,7152000
1697212,01-10-19,16400,Surakarta,Jawa Tengah,P2080,BRAND_L,1,2095000,2095000
1697179,01-10-19,14360,Yogyakarta,Yogyakarta,P3047,BRAND_R,12,450000,5400000
1697179,01-10-19,14360,Yogyakarta,Yogyakarta,P1280,BRAND_F,25,159000,3975000
1697338,01-10-19,15804,Surabaya,Jawa Timur,P0362,BRAND_B,4,1325000,5300000
1697212,01-10-19,16400,Surakarta,Jawa Tengah,P0310,BRAND_B,3,1745000,5235000
1697032,01-10-19,15521,Jakarta Selatan,DKI Jakarta,P0258,BRAND_A,2,2795000,5590000
1697176,01-10-19,13949,Jakarta Selatan,DKI Jakarta,P3289,BRAND_S,12,740000,8880000
1697032,01-10-19,15521,Jakarta Selatan,DKI Jakarta,P1814,BRAND_I,20,303000,6060000
1697329,01-10-19,15311,Bogor,Jawa Barat,P3081,BRAND_R,2,1045000,2090000
1697338,01-10-19,15804,Surabaya,Jawa Timur,P0377,BRAND_B,6,1024000,6144000
1697026,01-10-19,15513,Jakarta Pusat,DKI Jakarta,P3256,BRAND_S,6,1745000,10470000
1697338,01-10-19,15804,Surabaya,Jawa Timur,P0251,BRAND_A,12,159000,1908000
1697299,01-10-19,17841,Jakarta Utara,DKI Jakarta,P3748,BRAND_T,2,590000,1180000
1697293,01-10-19,0,unknown,unknown,P1406,BRAND_F,2,3494000,6988000
1697026,01-10-19,15513,Jakarta Pusat,DKI Jakarta,P0852,BRAND_C,12,450000,5400000
1697344,01-10-19,13098,Jakarta Pusat,DKI Jakarta,P1702,BRAND_H,36,310000,11160000
1697047,01-10-19,14796,Yogyakarta,Yogyakarta,P3292,BRAND_S,1,1465000,1465000
1697176,01-10-19,13949,Jakarta Selatan,DKI Jakarta,P0311,BRAND_B,6,1745000,10470000
1697299,01-10-19,17841,Jakarta Utara,DKI Jakarta,P3296,BRAND_S,1,1465000,1465000
1697179,01-10-19,14360,Yogyakarta,Yogyakarta,P3856,BRAND_V,10,299000,2990000
1697005,01-10-19,15291,Jakarta Pusat,DKI Jakarta,P2958,BRAND_R,96,450000,43200000
1697299,01-10-19,17841,Jakarta Utara,DKI Jakarta,P2348,BRAND_N,1,695000,695000
1697176,01-10-19,13949,Jakarta Selatan,DKI Jakarta,P0803,BRAND_C,12,310000,3720000
1697302,01-10-19,0,unknown,unknown,P0541,BRAND_B,14,1164000,16296000
1697299,01-10-19,17841,Jakarta Utara,DKI Jakarta,P3662,BRAND_S,1,450000,450000
1697254,01-10-19,16393,Jakarta Utara,DKI Jakarta,P1083,BRAND_D,2,695000,1390000
1697275,01-10-19,16928,Depok,Jawa Barat,P1150,BRAND_D,3,520000,1560000
1697245,01-10-19,14156,Palangkaraya,Kalimantan Tengah,P1240,BRAND_E,12,1920000,23040000
1697338,01-10-19,15804,Surabaya,Jawa Timur,P3875,BRAND_V,12,450000,5400000
1697254,01-10-19,16393,Jakarta Utara,DKI Jakarta,P0160,BRAND_A,1,1500000,1500000
1697011,01-10-19,14944,Bandung,Jawa Barat,P2580,BRAND_P,4,904000,3616000
1697179,01-10-19,14360,Yogyakarta,Yogyakarta,P1645,BRAND_G,8,310000,2480000
1697212,01-10-19,16400,Surakarta,Jawa Tengah,P2000,BRAND_L,1,1045000,1045000
1697269,01-10-19,18230,Jakarta Selatan,DKI Jakarta,P2806,BRAND_P,24,740000,17760000
1697344,01-10-19,13098,Jakarta Pusat,DKI Jakarta,P3266,BRAND_S,16,1465000,23440000
1697353,01-10-19,15089,Jakarta Selatan,DKI Jakarta,P0740,BRAND_C,4,1325000,5300000
1697002,01-10-19,17449,Semarang,Jawa Tengah,P1200,BRAND_E,16,149000,2384000
1697011,01-10-19,14944,Bandung,Jawa Barat,P0591,BRAND_B,2,5945000,11890000
1697170,01-10-19,14408,Surakarta,Jawa Tengah,P1674,BRAND_H,14,747000,10458000
1710532,01-11-19,17509,Bekasi,Jawa Barat,P1304,BRAND_F,4,1500000,6000000
1710532,01-11-19,17509,Bekasi,Jawa Barat,P2625,BRAND_P,12,450000,5400000
1710034,01-11-19,16477,Semarang,Jawa Tengah,P2521,BRAND_P,4,1745000,6980000
1710562,01-11-19,0,unknown,unknown,P3071,BRAND_R,2,1748000,3496000
1710340,01-11-19,15874,Jakarta Timur,DKI Jakarta,P3256,BRAND_S,8,1745000,13960000
1710346,01-11-19,13798,Bandung,Jawa Barat,P3662,BRAND_S,72,383000,27576000
1710502,01-11-19,15615,Jakarta Pusat,DKI Jakarta,P4195,BRAND_Z,12,450000,5400000
1710283,01-11-19,16029,Surakarta,Jawa Tengah,P1306,BRAND_F,144,1199000,172656000
1709995,01-11-19,12540,Palembang,Sumatra Selatan,P0167,BRAND_A,4,1325000,5300000
1710562,01-11-19,0,unknown,unknown,P1746,BRAND_H,2,583000,1166000
1710073,01-11-19,17975,Depok,Jawa Barat,P1416,BRAND_F,3,450000,1350000
1710562,01-11-19,0,unknown,unknown,P1900,BRAND_J,3,1458000,4374000
1710568,01-11-19,12492,Denpasar,Bali,P2924,BRAND_R,10,310000,3100000
1710334,01-11-19,15005,Jakarta Selatan,DKI Jakarta,P2924,BRAND_R,8,310000,2480000
1710310,01-11-19,15719,Jakarta Barat,DKI Jakarta,P1903,BRAND_J,5,740000,3700000
1710532,01-11-19,17509,Bekasi,Jawa Barat,P3022,BRAND_R,10,590000,5900000
1710505,01-11-19,17596,Bekasi,Jawa Barat,P1218,BRAND_E,1,740000,740000
1710004,01-11-19,14427,Jakarta Selatan,DKI Jakarta,P2087,BRAND_L,10,590000,5900000
1710577,01-11-19,17509,Bekasi,Jawa Barat,P3020,BRAND_R,10,590000,5900000
1710532,01-11-19,17509,Bekasi,Jawa Barat,P3023,BRAND_R,10,590000,5900000
1710562,01-11-19,0,unknown,unknown,P1805,BRAND_H,1,2913000,2913000
1710601,01-11-19,16918,Jakarta Barat,DKI Jakarta,P2766,BRAND_P,2,450000,900000
1710562,01-11-19,0,unknown,unknown,P1108,BRAND_D,1,5833000,5833000
1710310,01-11-19,15719,Jakarta Barat,DKI Jakarta,P4075,BRAND_W,3,1045000,3135000
1710067,01-11-19,14067,Jakarta Pusat,DKI Jakarta,P1151,BRAND_D,2,590000,1180000
1710535,01-11-19,16558,Jakarta Barat,DKI Jakarta,P3936,BRAND_W,2,2900000,5800000
1710079,01-11-19,12781,unknown,unknown,P2235,BRAND_M,24,275000,6600000
1710031,01-11-19,15297,Jakarta Selatan,DKI Jakarta,P2016,BRAND_L,12,740000,8880000
1710562,01-11-19,0,unknown,unknown,P1755,BRAND_H,1,583000,583000
1710067,01-11-19,14067,Jakarta Pusat,DKI Jakarta,P0295,BRAND_B,5,159000,795000
1710538,01-11-19,17509,Bekasi,Jawa Barat,P2625,BRAND_P,12,450000,5400000
1710280,01-11-19,18096,Yogyakarta,Yogyakarta,P3212,BRAND_S,1,590000,590000
1710505,01-11-19,17596,Bekasi,Jawa Barat,P2897,BRAND_R,2,695000,1390000
1710355,01-11-19,13276,Jakarta Barat,DKI Jakarta,P1313,BRAND_F,4,1745000,6980000
1710505,01-11-19,17596,Bekasi,Jawa Barat,P1144,BRAND_D,20,450000,9000000
1710262,01-11-19,0,unknown,unknown,P2555,BRAND_P,1,2039000,2039000
1709995,01-11-19,12540,Palembang,Sumatra Selatan,P3588,BRAND_S,12,695000,8340000
1710562,01-11-19,0,unknown,unknown,P2427,BRAND_P,1,583000,583000
1710049,01-11-19,14911,Palangkaraya,Kalimantan Tengah,P0616,BRAND_B,12,149000,1788000
1710355,01-11-19,13276,Jakarta Barat,DKI Jakarta,P3215,BRAND_S,6,1325000,7950000
1710247,01-11-19,12524,Denpasar,Bali,P3589,BRAND_S,4,1465000,5860000
1710334,01-11-19,15005,Jakarta Selatan,DKI Jakarta,P3940,BRAND_W,1,2095000,2095000
1710262,01-11-19,0,unknown,unknown,P0727,BRAND_C,1,1748000,1748000
1710325,01-11-19,13004,Bogor,Jawa Barat,P3338,BRAND_S,8,450000,3600000
1710562,01-11-19,0,unknown,unknown,P1793,BRAND_H,1,1164000,1164000
1710025,01-11-19,13359,Yogyakarta,Yogyakarta,P2296,BRAND_M,12,310000,3720000
1710001,01-11-19,12420,Ubud,Bali,P2079,BRAND_L,48,149000,7152000
1710304,01-11-19,14560,Yogyakarta,Yogyakarta,P0128,BRAND_A,24,205000,4920000
1710307,01-11-19,16455,Bekasi,Jawa Barat,P1319,BRAND_F,4,1325000,5300000
1710562,01-11-19,0,unknown,unknown,P2069,BRAND_L,2,1748000,3496000
1710310,01-11-19,15719,Jakarta Barat,DKI Jakarta,P2568,BRAND_P,1,1045000,1045000
1710592,01-11-19,13755,Malang,Jawa Timur,P1251,BRAND_E,1,1500000,1500000
1710301,01-11-19,13695,Yogyakarta,Yogyakarta,P2521,BRAND_P,8,1745000,13960000
1710001,01-11-19,12420,Ubud,Bali,P0707,BRAND_C,2,3494000,6988000
1710007,01-11-19,12477,Denpasar,Bali,P1114,BRAND_D,10,2490000,24900000
1710562,01-11-19,0,unknown,unknown,P3254,BRAND_S,2,873000,1746000
1710382,01-11-19,16900,Jakarta Barat,DKI Jakarta,P1287,BRAND_F,12,149000,1788000
1710538,01-11-19,17509,Bekasi,Jawa Barat,P3025,BRAND_R,10,590000,5900000
1710007,01-11-19,12477,Denpasar,Bali,P0061,BRAND_A,6,3144000,18864000
1710505,01-11-19,17596,Bekasi,Jawa Barat,P3025,BRAND_R,1,590000,590000
1710049,01-11-19,14911,Palangkaraya,Kalimantan Tengah,P1883,BRAND_J,12,740000,8880000
1710541,01-11-19,17509,Bekasi,Jawa Barat,P0092,BRAND_A,18,450000,8100000
1710067,01-11-19,14067,Jakarta Pusat,DKI Jakarta,P3049,BRAND_R,1,240000,240000
1710265,01-11-19,16764,Jakarta Selatan,DKI Jakarta,P0758,BRAND_C,2,695000,1390000
1710325,01-11-19,13004,Bogor,Jawa Barat,P1153,BRAND_D,6,590000,3540000
1710286,01-11-19,12528,Denpasar,Bali,P3699,BRAND_T,10,450000,4500000
1710538,01-11-19,17509,Bekasi,Jawa Barat,P3022,BRAND_R,10,590000,5900000
1710274,01-11-19,15632,Bekasi,Jawa Barat,P1152,BRAND_D,6,590000,3540000
1709998,01-11-19,17030,Jakarta Utara,DKI Jakarta,P4110,BRAND_W,25,159000,3975000
1710388,01-11-19,12885,Jakarta Selatan,DKI Jakarta,P3853,BRAND_V,12,590000,7080000
1710082,01-11-19,14844,Jakarta Selatan,DKI Jakarta,P1148,BRAND_D,6,520000,3120000
1710562,01-11-19,0,unknown,unknown,P1337,BRAND_F,2,2333000,4666000
1710034,01-11-19,16477,Semarang,Jawa Tengah,P0736,BRAND_C,10,310000,3100000
1710592,01-11-19,13755,Malang,Jawa Timur,P3778,BRAND_T,1,5245000,5245000
1710109,01-11-19,16358,Jakarta Utara,DKI Jakarta,P3748,BRAND_T,12,590000,7080000
1710382,01-11-19,16900,Jakarta Barat,DKI Jakarta,P2653,BRAND_P,3,1325000,3975000
1710265,01-11-19,16764,Jakarta Selatan,DKI Jakarta,P3744,BRAND_T,1,747000,747000
1710574,01-11-19,12778,Pekanbaru,Riau,P3673,BRAND_S,6,1045000,6270000
1710310,01-11-19,15719,Jakarta Barat,DKI Jakarta,P3943,BRAND_W,2,2900000,5800000
1710262,01-11-19,0,unknown,unknown,P2446,BRAND_P,2,740000,1480000
1710562,01-11-19,0,unknown,unknown,P3020,BRAND_R,1,1164000,1164000
1710568,01-11-19,12492,Denpasar,Bali,P3082,BRAND_R,6,1045000,6270000
1710271,01-11-19,13806,Tangerang,Banten,P0310,BRAND_B,3,1745000,5235000
1710349,01-11-19,12856,Surakarta,Jawa Tengah,P0085,BRAND_A,1,450000,450000
1710109,01-11-19,16358,Jakarta Utara,DKI Jakarta,P0036,BRAND_A,24,240000,5760000
1710007,01-11-19,12477,Denpasar,Bali,P4075,BRAND_W,6,1045000,6270000
1710364,01-11-19,13419,Jakarta Pusat,DKI Jakarta,P1684,BRAND_H,12,747000,8964000
1710592,01-11-19,13755,Malang,Jawa Timur,P0447,BRAND_B,4,1045000,4180000
1710346,01-11-19,13798,Bandung,Jawa Barat,P1695,BRAND_H,72,604000,43488000
1710562,01-11-19,0,unknown,unknown,P0132,BRAND_A,2,450000,900000
1710562,01-11-19,0,unknown,unknown,P3744,BRAND_T,2,1458000,2916000
1710562,01-11-19,0,unknown,unknown,P3741,BRAND_T,3,1458000,4374000
1710349,01-11-19,12856,Surakarta,Jawa Tengah,P0883,BRAND_C,2,904000,1808000
1710022,01-11-19,12519,Denpasar,Bali,P0716,BRAND_C,6,904000,5424000
1710349,01-11-19,12856,Surakarta,Jawa Tengah,P1029,BRAND_D,3,590000,1770000
1710562,01-11-19,0,unknown,unknown,P1370,BRAND_F,1,2623000,2623000
1710562,01-11-19,0,unknown,unknown,P3584,BRAND_S,1,873000,873000
1710382,01-11-19,16900,Jakarta Barat,DKI Jakarta,P2521,BRAND_P,3,1745000,5235000
1710340,01-11-19,15874,Jakarta Timur,DKI Jakarta,P4126,BRAND_W,125,159000,19875000
1710028,01-11-19,14138,Surabaya,Jawa Timur,P0758,BRAND_C,8,695000,5560000
1710034,01-11-19,16477,Semarang,Jawa Tengah,P2924,BRAND_R,10,310000,3100000
1710562,01-11-19,0,unknown,unknown,P2761,BRAND_P,1,1164000,1164000
1710592,01-11-19,13755,Malang,Jawa Timur,P0541,BRAND_B,2,520000,1040000
1710334,01-11-19,15005,Jakarta Selatan,DKI Jakarta,P1701,BRAND_H,10,149000,1490000
1710022,01-11-19,12519,Denpasar,Bali,P0037,BRAND_A,24,240000,5760000
1710277,01-11-19,16029,Surakarta,Jawa Tengah,P1867,BRAND_J,192,450000,86400000
1710502,01-11-19,15615,Jakarta Pusat,DKI Jakarta,P1786,BRAND_H,12,1745000,20940000
1710364,01-11-19,13419,Jakarta Pusat,DKI Jakarta,P2416,BRAND_P,24,149000,3576000
1710049,01-11-19,14911,Palangkaraya,Kalimantan Tengah,P2955,BRAND_R,6,1325000,7950000
1710148,01-11-19,17228,Bogor,Jawa Barat,P2767,BRAND_P,6,450000,2700000
1710310,01-11-19,15719,Jakarta Barat,DKI Jakarta,P0038,BRAND_A,2,240000,480000
1710562,01-11-19,0,unknown,unknown,P1258,BRAND_E,1,1164000,1164000
1710058,01-11-19,17841,Jakarta Utara,DKI Jakarta,P1788,BRAND_H,2,1325000,2650000
1710286,01-11-19,12528,Denpasar,Bali,P2190,BRAND_M,8,520000,4160000
1710592,01-11-19,13755,Malang,Jawa Timur,P1192,BRAND_E,1,2095000,2095000
1710310,01-11-19,15719,Jakarta Barat,DKI Jakarta,P1118,BRAND_D,1,2900000,2900000
1710346,01-11-19,13798,Bandung,Jawa Barat,P0704,BRAND_C,18,904000,16272000
1710265,01-11-19,16764,Jakarta Selatan,DKI Jakarta,P3546,BRAND_S,1,590000,590000
1710592,01-11-19,13755,Malang,Jawa Timur,P1312,BRAND_F,1,1745000,1745000
1710310,01-11-19,15719,Jakarta Barat,DKI Jakarta,P1892,BRAND_J,2,740000,1480000
1710067,01-11-19,14067,Jakarta Pusat,DKI Jakarta,P0811,BRAND_C,4,1745000,6980000
1710505,01-11-19,17596,Bekasi,Jawa Barat,P2412,BRAND_P,1,149000,149000
1710349,01-11-19,12856,Surakarta,Jawa Tengah,P1899,BRAND_J,2,740000,1480000
1710034,01-11-19,16477,Semarang,Jawa Tengah,P2960,BRAND_R,12,590000,7080000
1710310,01-11-19,15719,Jakarta Barat,DKI Jakarta,P3624,BRAND_S,1,1024000,1024000
1710334,01-11-19,15005,Jakarta Selatan,DKI Jakarta,P3091,BRAND_R,1,2200000,2200000
1710562,01-11-19,0,unknown,unknown,P0809,BRAND_C,1,5833000,5833000
1710022,01-11-19,12519,Denpasar,Bali,P0713,BRAND_C,12,520000,6240000
1710073,01-11-19,17975,Depok,Jawa Barat,P3826,BRAND_V,16,604000,9664000
1710280,01-11-19,18096,Yogyakarta,Yogyakarta,P3747,BRAND_T,1,450000,450000
1710286,01-11-19,12528,Denpasar,Bali,P0706,BRAND_C,12,534000,6408000
1710049,01-11-19,14911,Palangkaraya,Kalimantan Tengah,P0047,BRAND_A,4,2795000,11180000
1710388,01-11-19,12885,Jakarta Selatan,DKI Jakarta,P3255,BRAND_S,3,1745000,5235000
1710562,01-11-19,0,unknown,unknown,P3504,BRAND_S,1,303000,303000
1710541,01-11-19,17509,Bekasi,Jawa Barat,P0789,BRAND_C,12,450000,5400000
1710280,01-11-19,18096,Yogyakarta,Yogyakarta,P3018,BRAND_R,1,695000,695000
1710379,01-11-19,16910,Bogor,Jawa Barat,P1710,BRAND_H,2,590000,1180000
1710562,01-11-19,0,unknown,unknown,P3767,BRAND_T,1,303000,303000
1710358,01-11-19,12748,Jakarta Utara,DKI Jakarta,P2302,BRAND_N,2,1045000,2090000
1710280,01-11-19,18096,Yogyakarta,Yogyakarta,P0789,BRAND_C,1,450000,450000
1710265,01-11-19,16764,Jakarta Selatan,DKI Jakarta,P4195,BRAND_Z,1,450000,450000
1710562,01-11-19,0,unknown,unknown,P3295,BRAND_S,2,2913000,5826000
1710022,01-11-19,12519,Denpasar,Bali,P4084,BRAND_W,12,310000,3720000
1710058,01-11-19,17841,Jakarta Utara,DKI Jakarta,P1928,BRAND_K,1,450000,450000
1710049,01-11-19,14911,Palangkaraya,Kalimantan Tengah,P1106,BRAND_D,2,2900000,5800000
1710562,01-11-19,0,unknown,unknown,P0305,BRAND_B,1,1748000,1748000
1710067,01-11-19,14067,Jakarta Pusat,DKI Jakarta,P0055,BRAND_A,6,520000,3120000
1710601,01-11-19,16918,Jakarta Barat,DKI Jakarta,P3327,BRAND_S,4,1024000,4096000
1710562,01-11-19,0,unknown,unknown,P1493,BRAND_G,3,1164000,3492000
1710091,01-11-19,12740,Makassar,Sulawesi Selatan,P0086,BRAND_A,16,450000,7200000
1710280,01-11-19,18096,Yogyakarta,Yogyakarta,P0825,BRAND_C,3,450000,1350000
1710007,01-11-19,12477,Denpasar,Bali,P2697,BRAND_P,12,1045000,12540000
1710082,01-11-19,14844,Jakarta Selatan,DKI Jakarta,P3938,BRAND_W,4,2095000,8380000
1710355,01-11-19,13276,Jakarta Barat,DKI Jakarta,P1666,BRAND_G,8,800000,6400000
1709992,01-11-19,12394,Pontianak,Kalimantan Barat,P3266,BRAND_S,32,1465000,46880000
1710028,01-11-19,14138,Surabaya,Jawa Timur,P3006,BRAND_R,3,1745000,5235000
1710346,01-11-19,13798,Bandung,Jawa Barat,P0356,BRAND_B,48,520000,24960000
1710382,01-11-19,16900,Jakarta Barat,DKI Jakarta,P0132,BRAND_A,24,205000,4920000
1710577,01-11-19,17509,Bekasi,Jawa Barat,P0582,BRAND_B,3,2095000,6285000
1710001,01-11-19,12420,Ubud,Bali,P2790,BRAND_P,12,310000,3720000
1710325,01-11-19,13004,Bogor,Jawa Barat,P3936,BRAND_W,2,2900000,5800000
1710562,01-11-19,0,unknown,unknown,P3409,BRAND_S,2,303000,606000
1710058,01-11-19,17841,Jakarta Utara,DKI Jakarta,P2428,BRAND_P,1,310000,310000
1710349,01-11-19,12856,Surakarta,Jawa Tengah,P3341,BRAND_S,2,205000,410000
1710340,01-11-19,15874,Jakarta Timur,DKI Jakarta,P3875,BRAND_V,24,450000,10800000
1710541,01-11-19,17509,Bekasi,Jawa Barat,P2133,BRAND_M,6,1045000,6270000
1710067,01-11-19,14067,Jakarta Pusat,DKI Jakarta,P3189,BRAND_S,2,159000,318000
1710004,01-11-19,14427,Jakarta Selatan,DKI Jakarta,P1892,BRAND_J,10,740000,7400000
1710601,01-11-19,16918,Jakarta Barat,DKI Jakarta,P1604,BRAND_G,4,695000,2780000
1710505,01-11-19,17596,Bekasi,Jawa Barat,P3865,BRAND_V,1,695000,695000
1710349,01-11-19,12856,Surakarta,Jawa Tengah,P2937,BRAND_R,1,3494000,3494000
1710562,01-11-19,0,unknown,unknown,P2418,BRAND_P,1,303000,303000
1710148,01-11-19,17228,Bogor,Jawa Barat,P2769,BRAND_P,6,450000,2700000
1710538,01-11-19,17509,Bekasi,Jawa Barat,P2135,BRAND_M,6,1045000,6270000
1710532,01-11-19,17509,Bekasi,Jawa Barat,P3327,BRAND_S,6,1024000,6144000
1710379,01-11-19,16910,Bogor,Jawa Barat,P1830,BRAND_I,1,2987000,2987000
1710004,01-11-19,14427,Jakarta Selatan,DKI Jakarta,P2793,BRAND_P,6,747000,4482000
1710049,01-11-19,14911,Palangkaraya,Kalimantan Tengah,P1022,BRAND_D,24,149000,3576000
