order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,total_price
1637617,01-04-19,15752,Yogyakarta,Yogyakarta,P2782,BRAND_P,2,520000,1040000
1637140,01-04-19,0,unknown,unknown,P3697,BRAND_T,2,2039000,4078000
1637686,01-04-19,0,unknown,unknown,P0668,BRAND_C,2,303000,606000
1637686,01-04-19,0,unknown,unknown,P2205,BRAND_M,1,583000,583000
1637686,01-04-19,0,unknown,unknown,P1795,BRAND_H,2,583000,1166000
1637149,01-04-19,0,unknown,unknown,P1830,BRAND_I,1,5833000,5833000
1637479,01-04-19,17696,Surakarta,Jawa Tengah,P3497,BRAND_S,30,86000,2580000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P1456,BRAND_F,6,310000,1860000
1637140,01-04-19,0,unknown,unknown,P3363,BRAND_S,3,873000,2619000
1637479,01-04-19,17696,Surakarta,Jawa Tengah,P2580,BRAND_P,4,904000,3616000
1637692,01-04-19,0,unknown,unknown,P2912,BRAND_R,4,583000,2332000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P4074,BRAND_W,3,1500000,4500000
1637692,01-04-19,0,unknown,unknown,P3133,BRAND_S,2,303000,606000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P0644,BRAND_C,2,1045000,2090000
1637683,01-04-19,16242,Jakarta Barat,DKI Jakarta,P2865,BRAND_R,2,1045000,2090000
1637278,01-04-19,16316,Jakarta Timur,DKI Jakarta,P3261,BRAND_S,12,450000,5400000
1637134,01-04-19,16136,Yogyakarta,Yogyakarta,P3300,BRAND_S,6,904000,5424000
1637515,01-04-19,14606,Jakarta Barat,DKI Jakarta,P0034,BRAND_A,1,450000,450000
1637458,01-04-19,16356,Depok,Jawa Barat,P1559,BRAND_G,4,1920000,7680000
1637692,01-04-19,0,unknown,unknown,P3249,BRAND_S,4,747000,2988000
1637527,01-04-19,15498,Semarang,Jawa Tengah,P2968,BRAND_R,3,4475000,13425000
1637692,01-04-19,0,unknown,unknown,P1315,BRAND_F,1,583000,583000
1637692,01-04-19,0,unknown,unknown,P1552,BRAND_G,1,2039000,2039000
1637692,01-04-19,0,unknown,unknown,P0263,BRAND_A,43,275000,11825000
1637158,01-04-19,13344,Bogor,Jawa Barat,P2338,BRAND_N,8,695000,5560000
1637692,01-04-19,0,unknown,unknown,P0219,BRAND_A,2,2039000,4078000
1637446,01-04-19,14012,Bogor,Jawa Barat,P1248,BRAND_E,8,1640000,13120000
1637293,01-04-19,13408,Jakarta Timur,DKI Jakarta,P0763,BRAND_C,8,1465000,11720000
1637143,01-04-19,0,unknown,unknown,P1732,BRAND_H,1,583000,583000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P2682,BRAND_P,4,149000,596000
1637392,01-04-19,16225,Yogyakarta,Yogyakarta,P0122,BRAND_A,2,590000,1180000
1637536,01-04-19,12754,Pematang Siantar,Sumatra Utara,P1666,BRAND_G,1,800000,800000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P2483,BRAND_P,1,1045000,1045000
1637392,01-04-19,16225,Yogyakarta,Yogyakarta,P1901,BRAND_J,3,695000,2085000
1637686,01-04-19,0,unknown,unknown,P3387,BRAND_S,2,583000,1166000
1637140,01-04-19,0,unknown,unknown,P3254,BRAND_S,15,1164000,17460000
1637692,01-04-19,0,unknown,unknown,P2115,BRAND_M,1,303000,303000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P2097,BRAND_L,1,590000,590000
1637515,01-04-19,14606,Jakarta Barat,DKI Jakarta,P0258,BRAND_A,1,2795000,2795000
1637515,01-04-19,14606,Jakarta Barat,DKI Jakarta,P2303,BRAND_N,1,590000,590000
1637698,01-04-19,17817,Jakarta Barat,DKI Jakarta,P1589,BRAND_G,6,747000,4482000
1637692,01-04-19,0,unknown,unknown,P0989,BRAND_D,2,873000,1746000
1637140,01-04-19,0,unknown,unknown,P2591,BRAND_P,4,1164000,4656000
1637686,01-04-19,0,unknown,unknown,P0234,BRAND_A,4,873000,3492000
1637563,01-04-19,14817,Jakarta Pusat,DKI Jakarta,P2232,BRAND_M,3,1500000,4500000
1637491,01-04-19,17634,Jakarta Selatan,DKI Jakarta,P1281,BRAND_F,2,747000,1494000
1637152,01-04-19,0,unknown,unknown,P3329,BRAND_S,1,2623000,2623000
1637158,01-04-19,13344,Bogor,Jawa Barat,P0305,BRAND_B,6,904000,5424000
1637683,01-04-19,16242,Jakarta Barat,DKI Jakarta,P2426,BRAND_P,6,310000,1860000
1637140,01-04-19,0,unknown,unknown,P2953,BRAND_R,17,1164000,19788000
1637515,01-04-19,14606,Jakarta Barat,DKI Jakarta,P0909,BRAND_C,1,1045000,1045000
1637146,01-04-19,0,unknown,unknown,P3330,BRAND_S,1,2913000,2913000
1637692,01-04-19,0,unknown,unknown,P0710,BRAND_C,1,1164000,1164000
1637686,01-04-19,0,unknown,unknown,P2089,BRAND_L,1,1458000,1458000
1637686,01-04-19,0,unknown,unknown,P2931,BRAND_R,1,2039000,2039000
1637491,01-04-19,17634,Jakarta Selatan,DKI Jakarta,P1247,BRAND_E,4,1745000,6980000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P3980,BRAND_W,1,4475000,4475000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P2091,BRAND_L,1,590000,590000
1637686,01-04-19,0,unknown,unknown,P1587,BRAND_G,10,1458000,14580000
1637692,01-04-19,0,unknown,unknown,P0326,BRAND_B,1,873000,873000
1637596,01-04-19,15769,Purwokerto,Jawa Tengah,P1906,BRAND_J,200,590000,118000000
1637158,01-04-19,13344,Bogor,Jawa Barat,P3279,BRAND_S,12,520000,6240000
1637515,01-04-19,14606,Jakarta Barat,DKI Jakarta,P3010,BRAND_R,1,590000,590000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P3871,BRAND_V,2,2095000,4190000
1637554,01-04-19,15026,Jakarta Selatan,DKI Jakarta,P2568,BRAND_P,1,1045000,1045000
1637605,01-04-19,17841,Jakarta Utara,DKI Jakarta,P1440,BRAND_F,2,450000,900000
1637692,01-04-19,0,unknown,unknown,P1557,BRAND_G,1,2039000,2039000
1637140,01-04-19,0,unknown,unknown,P3745,BRAND_T,1,1458000,1458000
1637692,01-04-19,0,unknown,unknown,P2813,BRAND_P,3,1458000,4374000
1637143,01-04-19,0,unknown,unknown,P1742,BRAND_H,1,1458000,1458000
1637692,01-04-19,0,unknown,unknown,P3104,BRAND_S,1,2913000,2913000
1637491,01-04-19,17634,Jakarta Selatan,DKI Jakarta,P0490,BRAND_B,3,1920000,5760000
1637491,01-04-19,17634,Jakarta Selatan,DKI Jakarta,P3009,BRAND_R,6,1325000,7950000
1637563,01-04-19,14817,Jakarta Pusat,DKI Jakarta,P1900,BRAND_J,10,695000,6950000
1637491,01-04-19,17634,Jakarta Selatan,DKI Jakarta,P4076,BRAND_W,1,2095000,2095000
1637683,01-04-19,16242,Jakarta Barat,DKI Jakarta,P3279,BRAND_S,3,520000,1560000
1637140,01-04-19,0,unknown,unknown,P3453,BRAND_S,8,583000,4664000
1637686,01-04-19,0,unknown,unknown,P1765,BRAND_H,1,873000,873000
1637686,01-04-19,0,unknown,unknown,P2990,BRAND_R,1,583000,583000
1637392,01-04-19,16225,Yogyakarta,Yogyakarta,P3735,BRAND_T,1,205000,205000
1637692,01-04-19,0,unknown,unknown,P4015,BRAND_W,1,583000,583000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P1835,BRAND_I,4,310000,1240000
1637692,01-04-19,0,unknown,unknown,P0670,BRAND_C,1,303000,303000
1637149,01-04-19,0,unknown,unknown,P1550,BRAND_G,1,2913000,2913000
1637560,01-04-19,16517,Jakarta Pusat,DKI Jakarta,P4185,BRAND_Z,20,450000,9000000
1637617,01-04-19,15752,Yogyakarta,Yogyakarta,P2886,BRAND_R,1,1745000,1745000
1637692,01-04-19,0,unknown,unknown,P0364,BRAND_B,1,583000,583000
1637506,01-04-19,17654,Jakarta Pusat,DKI Jakarta,P1480,BRAND_G,1,1325000,1325000
1637692,01-04-19,0,unknown,unknown,P1083,BRAND_D,1,1458000,1458000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P0166,BRAND_A,1,1325000,1325000
1637140,01-04-19,0,unknown,unknown,P2795,BRAND_P,1,1164000,1164000
1637158,01-04-19,13344,Bogor,Jawa Barat,P2325,BRAND_N,12,747000,8964000
1637164,01-04-19,15039,Jakarta Pusat,DKI Jakarta,P1420,BRAND_F,2,450000,900000
1637437,01-04-19,14214,Jakarta Pusat,DKI Jakarta,P1794,BRAND_H,12,520000,6240000
1637617,01-04-19,15752,Yogyakarta,Yogyakarta,P0898,BRAND_C,1,740000,740000
1637536,01-04-19,12754,Pematang Siantar,Sumatra Utara,P3761,BRAND_T,1,159000,159000
1637164,01-04-19,15039,Jakarta Pusat,DKI Jakarta,P2902,BRAND_R,1,1045000,1045000
1637155,01-04-19,12614,Denpasar,Bali,P1122,BRAND_D,2,2795000,5590000
1637164,01-04-19,15039,Jakarta Pusat,DKI Jakarta,P2490,BRAND_P,4,1045000,4180000
1637686,01-04-19,0,unknown,unknown,P3196,BRAND_S,1,2039000,2039000
1637491,01-04-19,17634,Jakarta Selatan,DKI Jakarta,P0792,BRAND_C,2,747000,1494000
1637605,01-04-19,17841,Jakarta Utara,DKI Jakarta,P0736,BRAND_C,4,310000,1240000
1637650,01-04-19,15974,Jakarta Barat,DKI Jakarta,P3100,BRAND_S,6,1045000,6270000
1637140,01-04-19,0,unknown,unknown,P1116,BRAND_D,1,5833000,5833000
1637128,01-04-19,12708,Denpasar,Bali,P0758,BRAND_C,8,695000,5560000
1637392,01-04-19,16225,Yogyakarta,Yogyakarta,P1906,BRAND_J,3,695000,2085000
1637164,01-04-19,15039,Jakarta Pusat,DKI Jakarta,P3629,BRAND_S,1,450000,450000
1637563,01-04-19,14817,Jakarta Pusat,DKI Jakarta,P0848,BRAND_C,6,695000,4170000
1637491,01-04-19,17634,Jakarta Selatan,DKI Jakarta,P0241,BRAND_A,2,747000,1494000
1637692,01-04-19,0,unknown,unknown,P2573,BRAND_P,1,3789000,3789000
1637158,01-04-19,13344,Bogor,Jawa Barat,P3263,BRAND_S,12,590000,7080000
1637686,01-04-19,0,unknown,unknown,P1342,BRAND_F,1,2039000,2039000
1637563,01-04-19,14817,Jakarta Pusat,DKI Jakarta,P3744,BRAND_T,5,747000,3735000
1637566,01-04-19,15290,Jakarta Pusat,DKI Jakarta,P1306,BRAND_F,4,1325000,5300000
1637578,01-04-19,15498,Semarang,Jawa Tengah,P3486,BRAND_S,12,310000,3720000
1637554,01-04-19,15026,Jakarta Selatan,DKI Jakarta,P1734,BRAND_H,1,450000,450000
1637695,01-04-19,15869,Jakarta Barat,DKI Jakarta,P4016,BRAND_W,3,1045000,3135000
1637554,01-04-19,15026,Jakarta Selatan,DKI Jakarta,P1692,BRAND_H,2,520000,1040000
1637140,01-04-19,0,unknown,unknown,P3082,BRAND_R,7,2333000,16331000
1637437,01-04-19,14214,Jakarta Pusat,DKI Jakarta,P2482,BRAND_P,12,520000,6240000
1637686,01-04-19,0,unknown,unknown,P0414,BRAND_B,1,5833000,5833000
1637140,01-04-19,0,unknown,unknown,P0121,BRAND_A,3,873000,2619000
1637146,01-04-19,0,unknown,unknown,P1905,BRAND_J,2,1458000,2916000
1637140,01-04-19,0,unknown,unknown,P0167,BRAND_A,8,2913000,23304000
1637446,01-04-19,14012,Bogor,Jawa Barat,P1692,BRAND_H,24,520000,12480000
1637617,01-04-19,15752,Yogyakarta,Yogyakarta,P4195,BRAND_Z,2,450000,900000
1637491,01-04-19,17634,Jakarta Selatan,DKI Jakarta,P3958,BRAND_W,5,520000,2600000
1637620,01-04-19,13092,Bogor,Jawa Barat,P2698,BRAND_P,3,1500000,4500000
1637686,01-04-19,0,unknown,unknown,P2904,BRAND_R,1,2987000,2987000
1637560,01-04-19,16517,Jakarta Pusat,DKI Jakarta,P0261,BRAND_A,12,240000,2880000
1637605,01-04-19,17841,Jakarta Utara,DKI Jakarta,P3330,BRAND_S,1,1395000,1395000
1637605,01-04-19,17841,Jakarta Utara,DKI Jakarta,P3304,BRAND_S,2,450000,900000
1637704,01-04-19,15834,Purwokerto,Jawa Tengah,P2572,BRAND_P,1,3494000,3494000
1637686,01-04-19,0,unknown,unknown,P3514,BRAND_S,1,303000,303000
1637164,01-04-19,15039,Jakarta Pusat,DKI Jakarta,P1635,BRAND_G,12,450000,5400000
1637578,01-04-19,15498,Semarang,Jawa Tengah,P2380,BRAND_O,6,904000,5424000
1637617,01-04-19,15752,Yogyakarta,Yogyakarta,P2157,BRAND_M,2,1045000,2090000
1647370,01-05-19,15201,Semarang,Jawa Tengah,P3765,BRAND_T,24,159000,3816000
1647301,01-05-19,0,unknown,unknown,P3483,BRAND_S,3,1164000,3492000
1647367,01-05-19,0,unknown,unknown,P0697,BRAND_C,2,1150000,2300000
1647307,01-05-19,13266,Bekasi,Jawa Barat,P2913,BRAND_R,96,149000,14304000
1647373,01-05-19,16672,Jakarta Pusat,DKI Jakarta,P0167,BRAND_A,24,1325000,31800000
1647466,01-05-19,0,unknown,unknown,P3909,BRAND_V,1,5833000,5833000
1647445,01-05-19,14534,Bandung,Jawa Barat,P0537,BRAND_B,1,4475000,4475000
1647460,01-05-19,13771,Jakarta Barat,DKI Jakarta,P2436,BRAND_P,12,310000,3720000
1647364,01-05-19,17140,Bekasi,Jawa Barat,P3279,BRAND_S,144,450000,64800000
1647460,01-05-19,13771,Jakarta Barat,DKI Jakarta,P2003,BRAND_L,12,450000,5400000
1647346,01-05-19,13098,Jakarta Pusat,DKI Jakarta,P1280,BRAND_F,25,159000,3975000
1647298,01-05-19,16241,Jakarta Timur,DKI Jakarta,P1271,BRAND_F,2,159000,318000
1647466,01-05-19,0,unknown,unknown,P0329,BRAND_B,1,450000,450000
1647142,01-05-19,17783,Bandung,Jawa Barat,P2231,BRAND_M,1,904000,904000
1647370,01-05-19,15201,Semarang,Jawa Tengah,P1451,BRAND_F,12,450000,5400000
1647466,01-05-19,0,unknown,unknown,P1962,BRAND_L,1,3789000,3789000
1647355,01-05-19,14911,Palangkaraya,Kalimantan Tengah,P0754,BRAND_C,6,747000,4482000
1647388,01-05-19,17042,Jakarta Selatan,DKI Jakarta,P2410,BRAND_P,12,113000,1356000
1647301,01-05-19,0,unknown,unknown,P0845,BRAND_C,3,1164000,3492000
1647385,01-05-19,16713,Yogyakarta,Yogyakarta,P3765,BRAND_T,36,159000,5724000
1647466,01-05-19,0,unknown,unknown,P1780,BRAND_H,1,4083000,4083000
1647466,01-05-19,0,unknown,unknown,P1690,BRAND_H,1,1034000,1034000
1647379,01-05-19,16031,Jakarta Pusat,DKI Jakarta,P2757,BRAND_P,24,159000,3816000
1647460,01-05-19,13771,Jakarta Barat,DKI Jakarta,P1177,BRAND_E,6,590000,3540000
1647460,01-05-19,13771,Jakarta Barat,DKI Jakarta,P0128,BRAND_A,24,205000,4920000
1647466,01-05-19,0,unknown,unknown,P3786,BRAND_T,1,583000,583000
1647355,01-05-19,14911,Palangkaraya,Kalimantan Tengah,P2442,BRAND_P,24,205000,4920000
1647385,01-05-19,16713,Yogyakarta,Yogyakarta,P3304,BRAND_S,2,450000,900000
1647358,01-05-19,14220,Jakarta Pusat,DKI Jakarta,P1246,BRAND_E,16,1045000,16720000
1647301,01-05-19,0,unknown,unknown,P2566,BRAND_P,2,1458000,2916000
1647388,01-05-19,17042,Jakarta Selatan,DKI Jakarta,P3963,BRAND_W,3,695000,2085000
1647376,01-05-19,14964,Malang,Jawa Timur,P3827,BRAND_V,96,383000,36768000
1647304,01-05-19,14606,Jakarta Barat,DKI Jakarta,P0158,BRAND_A,6,240000,1440000
1647460,01-05-19,13771,Jakarta Barat,DKI Jakarta,P1083,BRAND_D,12,695000,8340000
1647394,01-05-19,16378,Yogyakarta,Yogyakarta,P2524,BRAND_P,12,450000,5400000
1647361,01-05-19,14587,Jakarta Pusat,DKI Jakarta,P3907,BRAND_V,1,310000,310000
1647349,01-05-19,16670,Bekasi,Jawa Barat,P2723,BRAND_P,12,450000,5400000
1647301,01-05-19,0,unknown,unknown,P2093,BRAND_L,1,1748000,1748000
1647385,01-05-19,16713,Yogyakarta,Yogyakarta,P0168,BRAND_A,1,1325000,1325000
1647361,01-05-19,14587,Jakarta Pusat,DKI Jakarta,P0767,BRAND_C,2,450000,900000
1647373,01-05-19,16672,Jakarta Pusat,DKI Jakarta,P3588,BRAND_S,24,695000,16680000
1647385,01-05-19,16713,Yogyakarta,Yogyakarta,P0171,BRAND_A,2,1325000,2650000
1647379,01-05-19,16031,Jakarta Pusat,DKI Jakarta,P0548,BRAND_B,3,450000,1350000
1647304,01-05-19,14606,Jakarta Barat,DKI Jakarta,P1699,BRAND_H,10,450000,4500000
1647466,01-05-19,0,unknown,unknown,P0034,BRAND_A,8,873000,6984000
1647466,01-05-19,0,unknown,unknown,P4179,BRAND_Y,1,1458000,1458000
1647466,01-05-19,0,unknown,unknown,P1491,BRAND_G,1,2913000,2913000
1647157,01-05-19,17682,Jakarta Timur,DKI Jakarta,P2089,BRAND_L,10,590000,5900000
1647313,01-05-19,15311,Bogor,Jawa Barat,P0471,BRAND_B,192,383000,73536000
1647385,01-05-19,16713,Yogyakarta,Yogyakarta,P0162,BRAND_A,1,1500000,1500000
1647349,01-05-19,16670,Bekasi,Jawa Barat,P0518,BRAND_B,48,149000,7152000
1647298,01-05-19,16241,Jakarta Timur,DKI Jakarta,P3700,BRAND_T,3,1745000,5235000
1647355,01-05-19,14911,Palangkaraya,Kalimantan Tengah,P2698,BRAND_P,3,1500000,4500000
1647307,01-05-19,13266,Bekasi,Jawa Barat,P0518,BRAND_B,96,149000,14304000
1647163,01-05-19,17719,Depok,Jawa Barat,P0984,BRAND_D,36,289000,10404000
1647301,01-05-19,0,unknown,unknown,P2094,BRAND_L,25,1748000,43700000
1647358,01-05-19,14220,Jakarta Pusat,DKI Jakarta,P1240,BRAND_E,12,1920000,23040000
1647466,01-05-19,0,unknown,unknown,P1299,BRAND_F,1,583000,583000
1647370,01-05-19,15201,Semarang,Jawa Tengah,P3762,BRAND_T,24,159000,3816000
1647370,01-05-19,15201,Semarang,Jawa Tengah,P3767,BRAND_T,24,159000,3816000
1647466,01-05-19,0,unknown,unknown,P2931,BRAND_R,1,2039000,2039000
1647346,01-05-19,13098,Jakarta Pusat,DKI Jakarta,P4009,BRAND_W,32,904000,28928000
1647304,01-05-19,14606,Jakarta Barat,DKI Jakarta,P3232,BRAND_S,1,4475000,4475000
1647379,01-05-19,16031,Jakarta Pusat,DKI Jakarta,P3787,BRAND_T,1,590000,590000
1647424,01-05-19,0,unknown,unknown,unknown,unknown,70,12000,840000
1647298,01-05-19,16241,Jakarta Timur,DKI Jakarta,P1508,BRAND_G,1,904000,904000
1647358,01-05-19,14220,Jakarta Pusat,DKI Jakarta,P2007,BRAND_L,24,520000,12480000
1647466,01-05-19,0,unknown,unknown,P1494,BRAND_G,4,873000,3492000
1647466,01-05-19,0,unknown,unknown,P1732,BRAND_H,4,289000,1156000
1647508,01-05-19,17906,Semarang,Jawa Tengah,P1065,BRAND_D,1,1325000,1325000
1647142,01-05-19,17783,Bandung,Jawa Barat,P2234,BRAND_M,1,1325000,1325000
1647391,01-05-19,14701,Malang,Jawa Timur,P1165,BRAND_E,5,159000,795000
1647346,01-05-19,13098,Jakarta Pusat,DKI Jakarta,P1547,BRAND_G,48,289000,13872000
1647355,01-05-19,14911,Palangkaraya,Kalimantan Tengah,P1727,BRAND_H,12,450000,5400000
1647301,01-05-19,0,unknown,unknown,P2792,BRAND_P,2,1164000,2328000
1647364,01-05-19,17140,Bekasi,Jawa Barat,P1989,BRAND_L,2,289000,578000
1647166,01-05-19,13515,Jakarta Selatan,DKI Jakarta,P3195,BRAND_S,12,310000,3720000
1647466,01-05-19,0,unknown,unknown,P3735,BRAND_T,1,450000,450000
1647361,01-05-19,14587,Jakarta Pusat,DKI Jakarta,P1925,BRAND_K,2,240000,480000
1647391,01-05-19,14701,Malang,Jawa Timur,P1716,BRAND_H,4,240000,960000
1647466,01-05-19,0,unknown,unknown,P2564,BRAND_P,1,4664000,4664000
1647349,01-05-19,16670,Bekasi,Jawa Barat,P4060,BRAND_W,2,3144000,6288000
1647178,01-05-19,15529,Jakarta Selatan,DKI Jakarta,P0239,BRAND_A,3,695000,2085000
1647160,01-05-19,13863,Jakarta Selatan,DKI Jakarta,P1881,BRAND_J,12,520000,6240000
1647313,01-05-19,15311,Bogor,Jawa Barat,P2587,BRAND_P,3,1045000,3135000
1647160,01-05-19,13863,Jakarta Selatan,DKI Jakarta,P0255,BRAND_A,8,604000,4832000
1647355,01-05-19,14911,Palangkaraya,Kalimantan Tengah,P0474,BRAND_B,48,54000,2592000
1647466,01-05-19,0,unknown,unknown,P1760,BRAND_H,2,1164000,2328000
1637995,02-04-19,13373,Bogor,Jawa Barat,P2134,BRAND_M,12,1045000,12540000
1637800,02-04-19,13908,Jakarta Selatan,DKI Jakarta,P2949,BRAND_R,25,159000,3975000
1638022,02-04-19,0,unknown,unknown,P2444,BRAND_P,1,450000,450000
1637938,02-04-19,12748,Jakarta Utara,DKI Jakarta,P3670,BRAND_S,2,310000,620000
