order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,total_price
1612939,01-01-19,17591,Surakarta,Jawa Tengah,P1770,BRAND_H,1,240000,240000
1612924,01-01-19,0,unknown,unknown,P3844,BRAND_V,1,891000,891000
1612873,01-01-19,12748,Jakarta Utara,DKI Jakarta,P1387,BRAND_F,1,1745000,1745000
1612915,01-01-19,0,unknown,unknown,P3697,BRAND_T,1,1783000,1783000
1612936,01-01-19,0,unknown,unknown,P1569,BRAND_G,1,2679000,2679000
1612810,01-01-19,14673,Jakarta Utara,DKI Jakarta,P2551,BRAND_P,24,590000,14160000
1612999,01-01-19,0,unknown,unknown,P3254,BRAND_S,2,891000,1782000
1612930,01-01-19,0,unknown,unknown,P2729,BRAND_P,1,2679000,2679000
1612927,01-01-19,0,unknown,unknown,P2955,BRAND_R,2,2977000,5954000
1612999,01-01-19,0,unknown,unknown,P0904,BRAND_C,1,2977000,2977000
1612999,01-01-19,0,unknown,unknown,P0575,BRAND_B,7,310000,2170000
1612999,01-01-19,0,unknown,unknown,P2303,BRAND_N,1,1188000,1188000
1612867,01-01-19,13173,Jakarta Pusat,DKI Jakarta,P3132,BRAND_S,1,1745000,1745000
1612393,01-01-19,14907,Jakarta Selatan,DKI Jakarta,P1307,BRAND_F,4,1325000,5300000
1612843,01-01-19,16904,Bandung,Jawa Barat,P3481,BRAND_S,1,1745000,1745000
1612939,01-01-19,17591,Surakarta,Jawa Tengah,P2968,BRAND_R,4,4475000,17900000
1612930,01-01-19,0,unknown,unknown,P2927,BRAND_R,1,891000,891000
1612999,01-01-19,0,unknown,unknown,P0845,BRAND_C,1,1486000,1486000
1612915,01-01-19,0,unknown,unknown,P1116,BRAND_D,1,5063000,5063000
1612927,01-01-19,0,unknown,unknown,P2963,BRAND_R,2,2977000,5954000
1612921,01-01-19,0,unknown,unknown,P1906,BRAND_J,8,1783000,14264000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P1830,BRAND_I,1,2987000,2987000
1612999,01-01-19,0,unknown,unknown,P3631,BRAND_S,2,593000,1186000
1612936,01-01-19,0,unknown,unknown,P3331,BRAND_S,1,891000,891000
1612882,01-01-19,14739,Jakarta Utara,DKI Jakarta,P1935,BRAND_K,48,747000,35856000
1612927,01-01-19,0,unknown,unknown,P1945,BRAND_K,13,2977000,38701000
1612915,01-01-19,0,unknown,unknown,P0826,BRAND_C,22,163000,3586000
1612813,01-01-19,13488,Surabaya,Jawa Timur,P0707,BRAND_C,6,3494000,20964000
1612819,01-01-19,15002,Bogor,Jawa Barat,P1563,BRAND_G,36,310000,11160000
1612813,01-01-19,13488,Surabaya,Jawa Timur,P1242,BRAND_E,4,1500000,6000000
1612927,01-01-19,0,unknown,unknown,P1305,BRAND_F,1,2679000,2679000
1612843,01-01-19,16904,Bandung,Jawa Barat,P1904,BRAND_J,1,695000,695000
1612873,01-01-19,12748,Jakarta Utara,DKI Jakarta,P0563,BRAND_B,1,2095000,2095000
1612915,01-01-19,0,unknown,unknown,P4065,BRAND_W,2,593000,1186000
1612999,01-01-19,0,unknown,unknown,P2748,BRAND_P,1,1486000,1486000
1612468,01-01-19,17017,Jakarta Selatan,DKI Jakarta,P1867,BRAND_J,24,520000,12480000
1612915,01-01-19,0,unknown,unknown,P1482,BRAND_G,1,1188000,1188000
1612915,01-01-19,0,unknown,unknown,P0709,BRAND_C,1,1188000,1188000
1612966,01-01-19,15081,Tangerang,Banten,P3071,BRAND_R,6,904000,5424000
1612921,01-01-19,0,unknown,unknown,P3628,BRAND_S,3,891000,2673000
1612915,01-01-19,0,unknown,unknown,P1469,BRAND_F,5,2679000,13395000
1612825,01-01-19,15024,Yogyakarta,Yogyakarta,P4051,BRAND_W,2,520000,1040000
1612888,01-01-19,17419,Jakarta Selatan,DKI Jakarta,P1662,BRAND_G,24,450000,10800000
1612999,01-01-19,0,unknown,unknown,P1685,BRAND_H,3,747000,2241000
1612603,01-01-19,0,unknown,unknown,P1552,BRAND_G,2,12000,24000
1612999,01-01-19,0,unknown,unknown,P1678,BRAND_H,1,1486000,1486000
1612936,01-01-19,0,unknown,unknown,P1493,BRAND_G,1,3572000,3572000
1612930,01-01-19,0,unknown,unknown,P0881,BRAND_C,2,1783000,3566000
1612402,01-01-19,16059,Jakarta Utara,DKI Jakarta,P4069,BRAND_W,3,450000,1350000
1612873,01-01-19,12748,Jakarta Utara,DKI Jakarta,P1208,BRAND_E,1,450000,450000
1612915,01-01-19,0,unknown,unknown,P2455,BRAND_P,2,306000,612000
1612390,01-01-19,12681,Makassar,Sulawesi Selatan,P2445,BRAND_P,24,205000,4920000
1612999,01-01-19,0,unknown,unknown,P4086,BRAND_W,3,593000,1779000
1612927,01-01-19,0,unknown,unknown,P2736,BRAND_P,1,-891000,-891000
1612843,01-01-19,16904,Bandung,Jawa Barat,P1193,BRAND_E,2,2095000,4190000
1612915,01-01-19,0,unknown,unknown,P3107,BRAND_S,1,593000,593000
1612852,01-01-19,16086,Jakarta Selatan,DKI Jakarta,P1655,BRAND_G,4,1325000,5300000
1612924,01-01-19,0,unknown,unknown,P2930,BRAND_R,8,1188000,9504000
1612915,01-01-19,0,unknown,unknown,P0010,BRAND_S,2,2081000,4162000
1612939,01-01-19,17591,Surakarta,Jawa Tengah,P1321,BRAND_F,12,79000,948000
1612915,01-01-19,0,unknown,unknown,P0802,BRAND_C,3,593000,1779000
1612702,01-01-19,18119,Yogyakarta,Yogyakarta,P2736,BRAND_P,1,450000,450000
1612927,01-01-19,0,unknown,unknown,P0065,BRAND_A,1,5955000,5955000
1612915,01-01-19,0,unknown,unknown,P2779,BRAND_P,3,310000,930000
1612915,01-01-19,0,unknown,unknown,P0042,BRAND_A,1,593000,593000
1612999,01-01-19,0,unknown,unknown,P1068,BRAND_D,1,1486000,1486000
1612819,01-01-19,15002,Bogor,Jawa Barat,P1511,BRAND_G,12,450000,5400000
1612819,01-01-19,15002,Bogor,Jawa Barat,P2956,BRAND_R,4,1045000,4180000
1612999,01-01-19,0,unknown,unknown,P2636,BRAND_P,1,1188000,1188000
1612819,01-01-19,15002,Bogor,Jawa Barat,P0817,BRAND_C,4,520000,2080000
1612924,01-01-19,0,unknown,unknown,P2555,BRAND_P,1,1783000,1783000
1612927,01-01-19,0,unknown,unknown,P3627,BRAND_S,1,2081000,2081000
1612915,01-01-19,0,unknown,unknown,P3704,BRAND_T,1,7443000,7443000
1612390,01-01-19,12681,Makassar,Sulawesi Selatan,P2803,BRAND_P,4,6312000,25248000
1612828,01-01-19,17675,Jakarta Pusat,DKI Jakarta,P1680,BRAND_H,36,747000,26892000
1612978,01-01-19,18102,Yogyakarta,Yogyakarta,P0931,BRAND_C,1008,821000,827568000
1612999,01-01-19,0,unknown,unknown,P3374,BRAND_S,1,2977000,2977000
1612453,01-01-19,14733,Jakarta Pusat,DKI Jakarta,P0887,BRAND_C,48,975000,46800000
1612888,01-01-19,17419,Jakarta Selatan,DKI Jakarta,P1277,BRAND_F,2,3494000,6988000
1612915,01-01-19,0,unknown,unknown,P1939,BRAND_K,2,460000,920000
1612828,01-01-19,17675,Jakarta Pusat,DKI Jakarta,P0887,BRAND_C,24,975000,23400000
1612702,01-01-19,18119,Yogyakarta,Yogyakarta,P2737,BRAND_P,1,747000,747000
1612939,01-01-19,17591,Surakarta,Jawa Tengah,P4049,BRAND_W,1,747000,747000
1612411,01-01-19,15018,Jakarta Selatan,DKI Jakarta,P1210,BRAND_E,1,5245000,5245000
1612879,01-01-19,12347,unknown,unknown,P1607,BRAND_G,12,450000,5400000
1612915,01-01-19,0,unknown,unknown,P3121,BRAND_S,4,891000,3564000
1612387,01-01-19,17228,Bogor,Jawa Barat,P2103,BRAND_L,6,590000,3540000
1612972,01-01-19,18102,Yogyakarta,Yogyakarta,P3820,BRAND_U,30,6956000,208680000
1612915,01-01-19,0,unknown,unknown,P0392,BRAND_B,1,2081000,2081000
1612924,01-01-19,0,unknown,unknown,P1945,BRAND_K,4,2977000,11908000
1612930,01-01-19,0,unknown,unknown,P3964,BRAND_W,1,1486000,1486000
1612390,01-01-19,12681,Makassar,Sulawesi Selatan,P3694,BRAND_T,12,159000,1908000
1612927,01-01-19,0,unknown,unknown,P3329,BRAND_S,1,2679000,2679000
1612867,01-01-19,13173,Jakarta Pusat,DKI Jakarta,P2964,BRAND_R,4,1325000,5300000
1612948,01-01-19,13807,Jakarta Selatan,DKI Jakarta,P1742,BRAND_H,12,590000,7080000
1612999,01-01-19,0,unknown,unknown,P3332,BRAND_S,1,2081000,2081000
1612999,01-01-19,0,unknown,unknown,P1734,BRAND_H,2,891000,1782000
1612615,01-01-19,15353,Bandung,Jawa Barat,P3669,BRAND_S,2,3494000,6988000
1612999,01-01-19,0,unknown,unknown,P3514,BRAND_S,5,310000,1550000
1612921,01-01-19,0,unknown,unknown,P3020,BRAND_R,7,1486000,10402000
1612615,01-01-19,15353,Bandung,Jawa Barat,P1683,BRAND_H,12,747000,8964000
1612915,01-01-19,0,unknown,unknown,P1920,BRAND_K,2,1188000,2376000
1612921,01-01-19,0,unknown,unknown,P1913,BRAND_J,26,1486000,38636000
1612921,01-01-19,0,unknown,unknown,P0134,BRAND_A,1,758000,758000
1612813,01-01-19,13488,Surabaya,Jawa Timur,P0986,BRAND_D,2,2445000,4890000
1612945,01-01-19,12839,Jakarta Selatan,DKI Jakarta,P0734,BRAND_C,10,310000,3100000
1612999,01-01-19,0,unknown,unknown,P1741,BRAND_H,1,2081000,2081000
1612915,01-01-19,0,unknown,unknown,P3021,BRAND_R,3,1188000,3564000
1612390,01-01-19,12681,Makassar,Sulawesi Selatan,P3350,BRAND_S,12,450000,5400000
1612930,01-01-19,0,unknown,unknown,P2281,BRAND_M,6,656000,3936000
1612999,01-01-19,0,unknown,unknown,P2075,BRAND_L,1,1188000,1188000
1612915,01-01-19,0,unknown,unknown,P1102,BRAND_D,3,5063000,15189000
1612978,01-01-19,18102,Yogyakarta,Yogyakarta,P4059,BRAND_W,600,1685000,1011000000
1612963,01-01-19,0,unknown,unknown,P1508,BRAND_G,1,747000,747000
1612921,01-01-19,0,unknown,unknown,P1034,BRAND_D,20,4464000,89280000
1612915,01-01-19,0,unknown,unknown,P2180,BRAND_M,2,1346000,2692000
1612999,01-01-19,0,unknown,unknown,P1782,BRAND_H,1,3869000,3869000
1612999,01-01-19,0,unknown,unknown,P1088,BRAND_D,1,2382000,2382000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P2755,BRAND_P,1,1325000,1325000
1612885,01-01-19,16293,Malang,Jawa Timur,P1662,BRAND_G,24,450000,10800000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P2564,BRAND_P,1,2375000,2375000
1612915,01-01-19,0,unknown,unknown,P2226,BRAND_M,1,891000,891000
1612819,01-01-19,15002,Bogor,Jawa Barat,P2074,BRAND_L,3,2095000,6285000
1612999,01-01-19,0,unknown,unknown,P3510,BRAND_S,17,1486000,25262000
1612915,01-01-19,0,unknown,unknown,P2357,BRAND_O,2,2081000,4162000
1612945,01-01-19,12839,Jakarta Selatan,DKI Jakarta,P3531,BRAND_S,24,310000,7440000
1612915,01-01-19,0,unknown,unknown,P2494,BRAND_P,11,2081000,22891000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P0624,BRAND_B,1,1325000,1325000
1612930,01-01-19,0,unknown,unknown,P2651,BRAND_P,1,2679000,2679000
1612963,01-01-19,0,unknown,unknown,P1867,BRAND_J,8,520000,4160000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P2417,BRAND_P,12,113000,1356000
1612924,01-01-19,0,unknown,unknown,P1191,BRAND_E,2,4464000,8928000
1612783,01-01-19,12647,Denpasar,Bali,P0064,BRAND_A,12,695000,8340000
1612873,01-01-19,12748,Jakarta Utara,DKI Jakarta,P0097,BRAND_A,2,904000,1808000
1612915,01-01-19,0,unknown,unknown,P4009,BRAND_W,4,2081000,8324000
1612879,01-01-19,12347,unknown,unknown,P0388,BRAND_B,12,747000,8964000
1612390,01-01-19,12681,Makassar,Sulawesi Selatan,P0575,BRAND_B,25,159000,3975000
1612894,01-01-19,17419,Jakarta Selatan,DKI Jakarta,P1867,BRAND_J,12,520000,6240000
1612402,01-01-19,16059,Jakarta Utara,DKI Jakarta,P2900,BRAND_R,2,1045000,2090000
1612813,01-01-19,13488,Surabaya,Jawa Timur,P3345,BRAND_S,12,520000,6240000
1612870,01-01-19,15858,Bandung,Jawa Barat,P3029,BRAND_R,5,590000,2950000
1612825,01-01-19,15024,Yogyakarta,Yogyakarta,P0680,BRAND_C,24,159000,3816000
1612963,01-01-19,0,unknown,unknown,P0573,BRAND_B,1,747000,747000
1612999,01-01-19,0,unknown,unknown,P1308,BRAND_F,1,2081000,2081000
1612930,01-01-19,0,unknown,unknown,P1562,BRAND_G,1,1783000,1783000
1612903,01-01-19,16775,Surakarta,Jawa Tengah,P0791,BRAND_C,5,1745000,8725000
1612915,01-01-19,0,unknown,unknown,P3662,BRAND_S,8,891000,7128000
1612939,01-01-19,17591,Surakarta,Jawa Tengah,P2762,BRAND_P,1,590000,590000
1612873,01-01-19,12748,Jakarta Utara,DKI Jakarta,P0264,BRAND_A,24,159000,3816000
1612978,01-01-19,18102,Yogyakarta,Yogyakarta,P0413,BRAND_B,1008,821000,827568000
1612915,01-01-19,0,unknown,unknown,P0364,BRAND_B,1,593000,593000
1612999,01-01-19,0,unknown,unknown,P2755,BRAND_P,1,2679000,2679000
1612390,01-01-19,12681,Makassar,Sulawesi Selatan,P3082,BRAND_R,18,1045000,18810000
1612453,01-01-19,14733,Jakarta Pusat,DKI Jakarta,P3442,BRAND_S,24,590000,14160000
1612873,01-01-19,12748,Jakarta Utara,DKI Jakarta,P3218,BRAND_S,1,2987000,2987000
1612930,01-01-19,0,unknown,unknown,P4069,BRAND_W,1,1188000,1188000
1612999,01-01-19,0,unknown,unknown,P2573,BRAND_P,1,2977000,2977000
1612999,01-01-19,0,unknown,unknown,P3423,BRAND_S,1,2382000,2382000
1612915,01-01-19,0,unknown,unknown,P3319,BRAND_S,1,891000,891000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P2880,BRAND_R,1,450000,450000
1612468,01-01-19,17017,Jakarta Selatan,DKI Jakarta,P3020,BRAND_R,10,590000,5900000
1612819,01-01-19,15002,Bogor,Jawa Barat,P0601,BRAND_B,2,1500000,3000000
1612825,01-01-19,15024,Yogyakarta,Yogyakarta,P1114,BRAND_D,1,2795000,2795000
1612393,01-01-19,14907,Jakarta Selatan,DKI Jakarta,P3747,BRAND_T,12,450000,5400000
1612804,01-01-19,17287,Jakarta Pusat,DKI Jakarta,P3574,BRAND_S,1,450000,450000
1612915,01-01-19,0,unknown,unknown,P1446,BRAND_F,2,3274000,6548000
1612786,01-01-19,13569,Jakarta Timur,DKI Jakarta,P1417,BRAND_F,1,1500000,1500000
1612930,01-01-19,0,unknown,unknown,P3316,BRAND_S,1,2021000,2021000
1612936,01-01-19,0,unknown,unknown,P1193,BRAND_E,1,4464000,4464000
1612915,01-01-19,0,unknown,unknown,P0596,BRAND_B,3,163000,489000
1612936,01-01-19,0,unknown,unknown,P1571,BRAND_G,1,2679000,2679000
1612939,01-01-19,17591,Surakarta,Jawa Tengah,P2449,BRAND_P,1,1045000,1045000
1612999,01-01-19,0,unknown,unknown,P3907,BRAND_V,2,593000,1186000
1612927,01-01-19,0,unknown,unknown,P3531,BRAND_S,28,593000,16604000
1612999,01-01-19,0,unknown,unknown,P1802,BRAND_H,6,3274000,19644000
1612924,01-01-19,0,unknown,unknown,P2521,BRAND_P,1,3274000,3274000
1612999,01-01-19,0,unknown,unknown,P3497,BRAND_S,1,163000,163000
1612846,01-01-19,15898,Jakarta Pusat,DKI Jakarta,P1105,BRAND_D,5,2795000,13975000
1612870,01-01-19,15858,Bandung,Jawa Barat,P3236,BRAND_S,1,4475000,4475000
1612999,01-01-19,0,unknown,unknown,P3613,BRAND_S,4,593000,2372000
1612999,01-01-19,0,unknown,unknown,P4005,BRAND_W,1,2679000,2679000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P1237,BRAND_E,1,1745000,1745000
1612468,01-01-19,17017,Jakarta Selatan,DKI Jakarta,P0174,BRAND_A,12,450000,5400000
1612999,01-01-19,0,unknown,unknown,P3082,BRAND_R,1,2081000,2081000
1612999,01-01-19,0,unknown,unknown,P3516,BRAND_S,1,593000,593000
1612393,01-01-19,14907,Jakarta Selatan,DKI Jakarta,P1318,BRAND_F,4,1325000,5300000
1612999,01-01-19,0,unknown,unknown,P2407,BRAND_P,4,593000,2372000
1612603,01-01-19,0,unknown,unknown,P2391,BRAND_O,1,12000,12000
1612786,01-01-19,13569,Jakarta Timur,DKI Jakarta,P2865,BRAND_R,1,1045000,1045000
1612999,01-01-19,0,unknown,unknown,P0530,BRAND_B,1,2679000,2679000
1612837,01-01-19,13769,Tangerang,Banten,P1656,BRAND_G,4,1325000,5300000
1612999,01-01-19,0,unknown,unknown,P3063,BRAND_R,1,1486000,1486000
1612930,01-01-19,0,unknown,unknown,P3531,BRAND_S,8,593000,4744000
1612921,01-01-19,0,unknown,unknown,P0809,BRAND_C,1,5955000,5955000
1612999,01-01-19,0,unknown,unknown,P0790,BRAND_C,1,1188000,1188000
1612879,01-01-19,12347,unknown,unknown,P2594,BRAND_P,6,1325000,7950000
1612915,01-01-19,0,unknown,unknown,P3374,BRAND_S,1,2977000,2977000
1612936,01-01-19,0,unknown,unknown,P3177,BRAND_S,2,4762000,9524000
1612393,01-01-19,14907,Jakarta Selatan,DKI Jakarta,P1303,BRAND_F,12,520000,6240000
1612930,01-01-19,0,unknown,unknown,P2865,BRAND_R,2,2081000,4162000
1612915,01-01-19,0,unknown,unknown,P3808,BRAND_T,2,3869000,7738000
1612999,01-01-19,0,unknown,unknown,P2113,BRAND_M,1,310000,310000
1612927,01-01-19,0,unknown,unknown,P2931,BRAND_R,1,2081000,2081000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P1438,BRAND_F,1,1325000,1325000
1612915,01-01-19,0,unknown,unknown,P1470,BRAND_F,1,593000,593000
1612783,01-01-19,12647,Denpasar,Bali,P3235,BRAND_S,2,4475000,8950000
1612378,01-01-19,17470,Jakarta Pusat,DKI Jakarta,P0041,BRAND_A,12,310000,3720000
1612813,01-01-19,13488,Surabaya,Jawa Timur,P2190,BRAND_M,8,520000,4160000
1612870,01-01-19,15858,Bandung,Jawa Barat,P0811,BRAND_C,2,1745000,3490000
1612570,01-01-19,14176,Jakarta Selatan,DKI Jakarta,P3734,BRAND_T,12,450000,5400000
1612999,01-01-19,0,unknown,unknown,P3511,BRAND_S,4,1188000,4752000
1612390,01-01-19,12681,Makassar,Sulawesi Selatan,P3039,BRAND_R,12,159000,1908000
1612795,01-01-19,14135,Bogor,Jawa Barat,P1800,BRAND_H,4,1640000,6560000
1612915,01-01-19,0,unknown,unknown,P1924,BRAND_K,1,593000,593000
1612927,01-01-19,0,unknown,unknown,P1937,BRAND_K,1,2081000,2081000
1612999,01-01-19,0,unknown,unknown,P3549,BRAND_S,2,593000,1186000
1612915,01-01-19,0,unknown,unknown,P2697,BRAND_P,1,2081000,2081000
1612915,01-01-19,0,unknown,unknown,P3689,BRAND_T,3,593000,1779000
1612927,01-01-19,0,unknown,unknown,P2084,BRAND_L,1,593000,593000
1612915,01-01-19,0,unknown,unknown,P0813,BRAND_C,1,3869000,3869000
1612396,01-01-19,17735,Malang,Jawa Timur,P3699,BRAND_T,10,450000,4500000
1612921,01-01-19,0,unknown,unknown,P3747,BRAND_T,55,1188000,65340000
1612999,01-01-19,0,unknown,unknown,P1126,BRAND_D,1,2679000,2679000
1612924,01-01-19,0,unknown,unknown,P2963,BRAND_R,6,2977000,17862000
1612453,01-01-19,14733,Jakarta Pusat,DKI Jakarta,P4075,BRAND_W,12,904000,10848000
1612915,01-01-19,0,unknown,unknown,P1639,BRAND_G,3,1188000,3564000
1612915,01-01-19,0,unknown,unknown,P4075,BRAND_W,1,1783000,1783000
1612999,01-01-19,0,unknown,unknown,P0166,BRAND_A,1,2679000,2679000
1612999,01-01-19,0,unknown,unknown,P0116,BRAND_A,4,1486000,5944000
1612999,01-01-19,0,unknown,unknown,P1508,BRAND_G,1,1486000,1486000
1612999,01-01-19,0,unknown,unknown,P0723,BRAND_C,2,1188000,2376000
1612870,01-01-19,15858,Bandung,Jawa Barat,P3233,BRAND_S,1,4475000,4475000
1612921,01-01-19,0,unknown,unknown,P0791,BRAND_C,8,4464000,35712000
1612999,01-01-19,0,unknown,unknown,P3033,BRAND_R,3,1188000,3564000
1612999,01-01-19,0,unknown,unknown,P3191,BRAND_S,1,310000,310000
1612927,01-01-19,0,unknown,unknown,P2807,BRAND_P,1,1188000,1188000
1612813,01-01-19,13488,Surabaya,Jawa Timur,P2761,BRAND_P,12,590000,7080000
1612372,01-01-19,17511,Tangerang,Banten,P4059,BRAND_W,12,1955000,23460000
1612915,01-01-19,0,unknown,unknown,P2441,BRAND_P,2,460000,920000
1612960,01-01-19,17897,Surakarta,Jawa Tengah,P3484,BRAND_S,1,800000,800000
1612915,01-01-19,0,unknown,unknown,P0471,BRAND_B,4,891000,3564000
1621375,01-02-19,12501,Denpasar,Bali,P0447,BRAND_B,6,1045000,6270000
1621405,01-02-19,0,unknown,unknown,P2748,BRAND_P,1,891000,891000
1621408,01-02-19,12484,Palembang,Sumatra Selatan,P1982,BRAND_L,4,590000,2360000
1621405,01-02-19,0,unknown,unknown,P0427,BRAND_B,1,1188000,1188000
1621375,01-02-19,12501,Denpasar,Bali,P1193,BRAND_E,3,2095000,6285000
1621408,01-02-19,12484,Palembang,Sumatra Selatan,P0681,BRAND_C,12,159000,1908000
1621447,01-02-19,14672,Jakarta Selatan,DKI Jakarta,P0171,BRAND_A,1,1325000,1325000
1621423,01-02-19,0,unknown,unknown,P2098,BRAND_L,2,590000,1180000
1621246,01-02-19,16889,Jakarta Pusat,DKI Jakarta,P2430,BRAND_P,5,450000,2250000
1621243,01-02-19,12481,Denpasar,Bali,P2943,BRAND_R,24,79000,1896000
1621441,01-02-19,12480,Denpasar,Bali,P1285,BRAND_F,12,1045000,12540000
1621408,01-02-19,12484,Palembang,Sumatra Selatan,P2076,BRAND_L,4,1500000,6000000
1621246,01-02-19,16889,Jakarta Pusat,DKI Jakarta,P1525,BRAND_G,3,1395000,4185000
1621480,01-02-19,14867,Bogor,Jawa Barat,P0255,BRAND_A,24,604000,14496000
1621255,01-02-19,0,unknown,unknown,P1472,BRAND_F,2,1188000,2376000
1621375,01-02-19,12501,Denpasar,Bali,P4125,BRAND_W,25,159000,3975000
1621408,01-02-19,12484,Palembang,Sumatra Selatan,P3011,BRAND_R,2,747000,1494000
1621255,01-02-19,0,unknown,unknown,P0429,BRAND_B,2,310000,620000
1621255,01-02-19,0,unknown,unknown,P0661,BRAND_C,2,593000,1186000
1621408,01-02-19,12484,Palembang,Sumatra Selatan,P3254,BRAND_S,4,450000,1800000
1621414,01-02-19,15601,Surakarta,Jawa Tengah,P0219,BRAND_A,8,1045000,8360000
1621240,01-02-19,15194,Jakarta Selatan,DKI Jakarta,P1907,BRAND_J,10,695000,6950000
1621468,01-02-19,13593,Jakarta Selatan,DKI Jakarta,P3006,BRAND_R,1,1745000,1745000
1621255,01-02-19,0,unknown,unknown,P2343,BRAND_N,1,1486000,1486000
1621408,01-02-19,12484,Palembang,Sumatra Selatan,P3733,BRAND_T,3,450000,1350000
1621246,01-02-19,16889,Jakarta Pusat,DKI Jakarta,P3345,BRAND_S,6,520000,3120000
1621441,01-02-19,12480,Denpasar,Bali,P3254,BRAND_S,12,450000,5400000
1621468,01-02-19,13593,Jakarta Selatan,DKI Jakarta,P2567,BRAND_P,2,3494000,6988000
1621489,01-02-19,15485,Jakarta Selatan,DKI Jakarta,P1229,BRAND_E,25,159000,3975000
1621381,01-02-19,15607,Bandung,Jawa Barat,P3494,BRAND_S,24,79000,1896000
